order_item_id,order_id,product_id,quantity,unit_price,discount_pct
OI000644,O002977,P0043,1,1760.62,0
OI000645,O002666,P0229,1,65.46,15
OI000646,O000386,P0045,1,4468.9,0
OI000647,O000386,P0235,1,373.21,0
OI000648,O003100,P0057,1,4668.58,0
OI000649,O002039,P0072,1,4574.79,0
OI000650,O002039,P0028,1,27227.18,10
OI000651,O002039,P0001,1,17354.67,0
OI000652,O000021,P0062,1,2997.43,0
OI000653,O000021,P0172,1,254.88,0
OI000654,O003835,P0079,3,6113.79,5
OI000655,O000161,P0112,1,370.66,0
OI000656,O001748,P0149,2,5457.96,10
OI000657,O002254,P0221,1,172.01,0
OI000658,O000361,P0154,1,563.67,0
OI000659,O002238,P0218,1,170.95,0
OI000660,O002238,P0099,2,2204.27,0
OI000661,O002238,P0115,1,2685.94,0
OI000662,O000009,P0055,2,1374.35,15
OI000663,O001153,P0060,2,4494.03,0
OI000664,O001153,P0026,2,43655.64,20
OI000665,O001153,P0217,1,945.42,0
OI000666,O002978,P0021,1,6194.09,0
OI000667,O002542,P0105,2,113.68,0
OI000668,O002542,P0183,1,3302.91,10
OI000669,O002542,P0114,1,2920.73,0
OI000670,O002634,P0114,2,2920.73,15
OI000671,O002634,P0039,1,3923.97,0
OI000672,O000773,P0190,1,2877.47,5
OI000673,O000773,P0228,1,210.24,0
OI000674,O000773,P0099,1,2204.27,0
OI000675,O002098,P0218,1,170.95,10
OI000676,O002098,P0158,2,851.38,0
OI000677,O002098,P0193,1,2611.49,0
OI000678,O000196,P0098,1,1082.19,0
OI000679,O000196,P0006,1,1709.83,5
OI000680,O002216,P0139,1,5647.58,0
OI000681,O002216,P0196,1,3467.19,10
OI000682,O002216,P0070,1,3398.94,5
OI000683,O000312,P0053,1,4564.56,10
OI000684,O002849,P0226,1,1175.86,0
OI000685,O002849,P0173,2,457.65,0
OI000686,O004167,P0126,1,2271.81,0
OI000687,O004167,P0112,1,370.66,0
OI000688,O004167,P0203,1,1221.17,10
OI000689,O002137,P0225,3,594.58,0
OI000690,O002137,P0135,1,2707.59,10
OI000691,O003080,P0088,1,5876.52,10
OI000692,O001356,P0083,1,993.55,10
OI000693,O002734,P0006,2,1709.83,0
OI000694,O003030,P0128,1,1434.6,5
OI000695,O003030,P0130,1,4118.41,10
OI000696,O002658,P0158,1,851.38,5
OI000697,O004029,P0100,1,2671.55,0
OI000698,O000016,P0215,1,557.83,0
OI000699,O001946,P0114,1,2920.73,0
OI000700,O003247,P0156,2,494.07,10
OI000701,O001566,P0053,1,4564.56,15
OI000702,O003050,P0096,1,369.0,0
OI000703,O004116,P0037,1,324.95,5
OI000704,O004116,P0181,1,1449.37,0
OI000705,O003810,P0020,1,31043.1,0
OI000706,O003810,P0154,1,563.67,0
OI000707,O003659,P0215,1,557.83,0
OI000708,O000113,P0179,1,122.86,5
OI000709,O000631,P0175,1,436.15,0
OI000710,O003573,P0097,1,2710.21,0
OI000711,O003083,P0044,1,3728.15,20
OI000712,O003909,P0202,1,1841.6,5
OI000713,O003909,P0104,1,393.27,0
OI000714,O003909,P0054,1,2227.8,0
OI000715,O000796,P0056,1,1660.83,0
OI000716,O003561,P0081,1,3435.49,0
OI000717,O000315,P0091,1,1088.09,0
OI000718,O001025,P0104,1,393.27,5
OI000719,O001025,P0071,1,8668.54,0
OI000720,O003518,P0064,1,7397.53,15
OI000721,O001899,P0184,1,3368.99,0
OI000722,O002065,P0075,1,652.01,0
OI000723,O002065,P0231,1,219.41,20
OI000724,O002065,P0060,1,4494.03,0
OI000725,O002065,P0098,1,1082.19,0
OI000726,O002964,P0154,1,563.67,0
OI000727,O002964,P0225,2,594.58,15
OI000728,O000114,P0121,1,6600.07,10
OI000729,O001493,P0007,2,37593.96,15
OI000730,O000532,P0176,2,551.82,0
OI000731,O003405,P0240,1,1454.49,10
OI000732,O003405,P0145,1,2218.83,0
OI000733,O000611,P0063,1,2204.83,0
OI000734,O000611,P0166,2,419.38,5
OI000735,O000611,P0179,2,122.86,15
OI000736,O003482,P0017,1,3675.28,0
OI000737,O001263,P0116,1,2403.95,5
OI000738,O001263,P0183,1,3302.91,0
OI000739,O003619,P0205,1,3182.03,0
OI000740,O001483,P0006,1,1709.83,0
OI000741,O000954,P0100,2,2671.55,0
OI000742,O000954,P0147,1,5810.42,0
OI000743,O003182,P0089,1,6279.25,0
OI000744,O000840,P0093,1,847.03,15
OI000745,O000840,P0098,1,1082.19,0
OI000746,O002362,P0006,1,1709.83,0
OI000747,O002362,P0126,1,2271.81,0
OI000748,O002362,P0112,1,370.66,0
OI000749,O002332,P0186,1,486.61,0
OI000750,O002332,P0115,1,2685.94,0
OI000751,O003212,P0233,1,1444.15,0
OI000752,O003112,P0109,1,1042.66,0
OI000753,O001715,P0023,1,12238.08,0
OI000754,O002713,P0112,1,370.66,0
OI000755,O002055,P0066,1,3872.22,15
OI000756,O001329,P0090,1,8442.22,10
OI000757,O001329,P0059,1,4076.26,0
OI000758,O002788,P0069,1,4764.36,0
OI000759,O002788,P0094,1,2468.94,5
OI000760,O002158,P0234,1,463.28,0
OI000761,O000251,P0067,1,1253.82,20
OI000762,O000251,P0123,1,402.56,0
OI000763,O001461,P0041,1,4355.59,15
OI000764,O003158,P0044,1,3728.15,0
OI000765,O003158,P0057,1,4668.58,10
OI000766,O003158,P0219,1,154.51,0
OI000767,O003158,P0150,1,4472.37,0
OI000768,O003531,P0166,1,419.38,0
OI000769,O003531,P0133,1,6177.4,0
OI000770,O003531,P0154,1,563.67,0
OI000771,O000430,P0136,2,5721.72,0
OI000772,O002762,P0208,1,2265.65,0
OI000773,O002762,P0051,1,446.72,10
OI000774,O002113,P0217,1,945.42,0
OI000775,O000587,P0010,1,19891.97,5
OI000776,O002475,P0098,1,1082.19,0
OI000777,O001962,P0094,1,2468.94,0
OI000778,O000750,P0013,2,20958.29,0
OI000779,O002311,P0195,1,2663.56,20
OI000780,O001432,P0059,1,4076.26,0
OI000781,O001432,P0024,2,14577.63,0
OI000782,O001432,P0182,1,1684.15,10
OI000783,O001432,P0235,1,373.21,0
OI000784,O000939,P0041,1,4355.59,0
OI000785,O000939,P0024,1,14577.63,0
OI000786,O002522,P0158,1,851.38,0
OI000787,O003203,P0179,1,122.86,5
OI000788,O003203,P0142,1,2815.41,5
OI000789,O001587,P0013,2,20958.29,0
OI000790,O000183,P0065,1,260.18,5
OI000791,O000648,P0021,1,6194.09,5
OI000792,O000806,P0135,1,2707.59,0
OI000793,O000806,P0239,1,156.01,0
OI000794,O000177,P0066,1,3872.22,0
OI000795,O001414,P0116,1,2403.95,0
OI000796,O001414,P0039,2,3923.97,0
OI000797,O001414,P0076,1,8191.74,10
OI000798,O003957,P0037,1,324.95,0
OI000799,O001209,P0220,1,1073.05,5
OI000800,O003452,P0112,1,370.66,0
OI000801,O003452,P0072,2,4574.79,20
OI000802,O001708,P0223,2,1227.56,5
OI000803,O001977,P0235,1,373.21,0
OI000804,O002989,P0048,1,3922.55,5
OI000805,O002989,P0059,1,4076.26,0
OI000806,O004098,P0105,2,113.68,0
OI000807,O004098,P0080,1,2290.21,0
OI000808,O001767,P0043,1,1760.62,0
OI000809,O001767,P0134,1,4969.01,0
OI000810,O001816,P0018,1,43480.94,5
OI000811,O001816,P0060,2,4494.03,0
OI000812,O003213,P0224,1,1478.7,0
OI000813,O003398,P0024,1,14577.63,15
OI000814,O001115,P0159,1,467.06,5
OI000815,O001115,P0014,2,9625.58,0
OI000816,O004110,P0147,1,5810.42,10
OI000817,O001947,P0168,1,140.4,0
OI000818,O000103,P0201,1,494.46,5
OI000819,O000103,P0224,1,1478.7,0
OI000820,O000103,P0222,1,591.69,20
OI000821,O001366,P0190,1,2877.47,0
OI000822,O002566,P0046,1,861.09,5
OI000823,O003584,P0074,1,5563.17,0
OI000824,O003584,P0141,1,6262.04,0
OI000825,O003584,P0121,1,6600.07,0
OI000826,O003629,P0109,1,1042.66,0
OI000827,O001994,P0230,1,130.64,10
OI000828,O004052,P0043,2,1760.62,0
OI000829,O004052,P0061,1,7304.47,0
OI000830,O003921,P0005,1,27369.28,0
OI000831,O000435,P0207,1,3333.53,0
OI000832,O000822,P0051,1,446.72,0
OI000833,O000822,P0155,1,814.67,20
OI000834,O000822,P0183,1,3302.91,0
OI000835,O000822,P0020,1,31043.1,5
OI000836,O001788,P0018,1,43480.94,10
OI000837,O001723,P0198,1,1290.69,10
OI000838,O001723,P0026,1,43655.64,10
OI000839,O001723,P0069,1,4764.36,0
OI000840,O001723,P0210,2,2401.94,10
OI000841,O003607,P0201,1,494.46,0
OI000842,O000859,P0046,1,861.09,0
OI000843,O000859,P0137,1,6108.38,0
OI000844,O000288,P0032,1,4194.07,0
OI000845,O002730,P0200,1,2664.42,0
OI000846,O002730,P0119,1,913.24,0
OI000847,O003580,P0142,1,2815.41,5
OI000848,O003601,P0195,1,2663.56,0
OI000849,O000104,P0095,1,1634.99,20
OI000850,O000104,P0186,1,486.61,10
OI000851,O002485,P0046,1,861.09,15
OI000852,O002056,P0040,1,1983.79,0
OI000853,O003864,P0137,1,6108.38,0
OI000854,O003864,P0239,1,156.01,0
OI000855,O003864,P0048,1,3922.55,0
OI000856,O002178,P0063,1,2204.83,0
OI000857,O002178,P0202,1,1841.6,0
OI000858,O003898,P0003,1,7696.02,0
OI000859,O003898,P0084,1,3021.86,0
OI000860,O001556,P0219,1,154.51,0
OI000861,O001198,P0044,1,3728.15,15
OI000862,O000625,P0197,1,1395.26,0
OI000863,O000625,P0070,2,3398.94,0
OI000864,O001982,P0132,1,1237.56,10
OI000865,O001982,P0209,1,1131.26,0
OI000866,O003945,P0006,3,1709.83,5
OI000867,O002310,P0129,1,6571.24,0
OI000868,O001412,P0130,1,4118.41,0
OI000869,O002724,P0230,1,130.64,0
OI000870,O002724,P0015,1,26984.72,15
OI000871,O000199,P0101,1,1960.89,20
OI000872,O000199,P0035,1,649.39,0
OI000873,O001681,P0043,2,1760.62,0
OI000874,O000034,P0013,1,20958.29,5
OI000875,O001955,P0121,1,6600.07,0
OI000876,O001955,P0040,2,1983.79,0
OI000877,O001955,P0217,1,945.42,15
OI000878,O001955,P0034,1,961.34,0
OI000879,O001291,P0062,1,2997.43,15
OI000880,O001291,P0221,1,172.01,0
OI000881,O003397,P0156,1,494.07,10
OI000882,O000951,P0214,2,689.22,0
OI000883,O000951,P0095,1,1634.99,0
OI000884,O001065,P0147,1,5810.42,0
OI000885,O001065,P0201,1,494.46,0
OI000886,O000851,P0072,2,4574.79,0
OI000887,O000562,P0119,1,913.24,5
OI000888,O002688,P0063,1,2204.83,0
OI000889,O001323,P0117,1,1772.02,5
OI000890,O001323,P0045,1,4468.9,0
OI000891,O003162,P0182,1,1684.15,0
OI000892,O004147,P0029,1,4711.37,0
OI000893,O000058,P0183,2,3302.91,0
OI000894,O003757,P0064,2,7397.53,0
OI000895,O003757,P0042,1,1854.22,0
OI000896,O002927,P0164,1,597.92,0
OI000897,O002953,P0156,1,494.07,0
OI000898,O003165,P0194,1,1093.82,0
OI000899,O002840,P0011,1,27843.9,0
OI000900,O003892,P0018,2,43480.94,10
OI000901,O000777,P0097,1,2710.21,0
OI000902,O002000,P0035,2,649.39,0
OI000903,O001917,P0001,1,17354.67,0
OI000904,O001917,P0074,1,5563.17,0
OI000905,O001917,P0118,1,665.2,0
OI000906,O002467,P0136,1,5721.72,0
OI000907,O002467,P0205,1,3182.03,10
OI000908,O002520,P0126,1,2271.81,20
OI000909,O003940,P0174,1,670.58,10
OI000910,O000943,P0194,1,1093.82,0
OI000911,O000943,P0102,1,567.72,0
OI000912,O001453,P0141,1,6262.04,0
OI000913,O001453,P0139,1,5647.58,5
OI000914,O001453,P0186,2,486.61,0
OI000915,O004068,P0104,1,393.27,0
OI000916,O004068,P0228,2,210.24,10
OI000917,O004068,P0135,2,2707.59,5
OI000918,O002528,P0120,1,1970.87,15
OI000919,O002894,P0166,1,419.38,5
OI000920,O002582,P0134,2,4969.01,0
OI000921,O002014,P0091,1,1088.09,0
OI000922,O002014,P0202,1,1841.6,0
OI000923,O004006,P0156,1,494.07,0
OI000924,O002162,P0148,1,1150.31,0
OI000925,O002130,P0184,1,3368.99,10
OI000926,O002130,P0215,1,557.83,5
OI000927,O003562,P0192,1,2255.96,10
OI000928,O003562,P0104,1,393.27,10
OI000929,O002947,P0193,1,2611.49,0
OI000930,O002947,P0065,1,260.18,5
OI000931,O003856,P0135,1,2707.59,0
OI000932,O002907,P0240,2,1454.49,5
OI000933,O000261,P0105,1,113.68,0
OI000934,O002416,P0043,2,1760.62,0
OI000935,O000006,P0129,2,6571.24,15
OI000936,O002156,P0220,1,1073.05,0
OI000937,O001267,P0128,2,1434.6,0
OI000938,O001267,P0033,1,1619.39,10
OI000939,O001443,P0207,3,3333.53,0
OI000940,O001443,P0010,1,19891.97,0
OI000941,O002513,P0053,1,4564.56,0
OI000942,O001201,P0019,2,14263.93,0
OI000943,O003469,P0154,1,563.67,10
OI000944,O003469,P0095,1,1634.99,5
OI000945,O003711,P0216,1,256.34,5
OI000946,O002527,P0077,1,1474.07,10
OI000947,O002260,P0030,1,2799.05,0
OI000948,O002260,P0155,1,814.67,0
OI000949,O003081,P0232,1,1130.77,0
OI000950,O003081,P0106,3,1690.33,0
OI000951,O003081,P0098,1,1082.19,0
OI000952,O003081,P0097,1,2710.21,0
OI000953,O001513,P0077,1,1474.07,0
OI000954,O001469,P0096,1,369.0,0
OI000955,O002995,P0007,1,37593.96,5
OI000956,O004161,P0081,1,3435.49,5
OI000957,O002574,P0125,1,6755.25,5
OI000958,O001315,P0051,1,446.72,20
OI000959,O001164,P0193,2,2611.49,0
OI000960,O003775,P0005,1,27369.28,0
OI000961,O000980,P0056,1,1660.83,15
OI000962,O000222,P0112,1,370.66,10
OI000963,O000222,P0199,2,3024.68,15
OI000964,O001219,P0164,1,597.92,0
OI000965,O002004,P0193,3,2611.49,0
OI000966,O001518,P0038,2,3621.23,0
OI000967,O003935,P0116,1,2403.95,0
OI000968,O003935,P0222,1,591.69,5
OI000969,O002768,P0152,2,585.57,10
OI000970,O000636,P0203,1,1221.17,15
OI000971,O000458,P0195,1,2663.56,10
OI000972,O003487,P0192,1,2255.96,0
OI000973,O003487,P0036,1,3928.55,5
OI000974,O001303,P0167,2,111.95,0
OI000975,O001303,P0204,1,1452.83,20
OI000976,O000284,P0078,1,8872.72,10
OI000977,O000334,P0102,1,567.72,0
OI000978,O001477,P0063,1,2204.83,0
OI000979,O002457,P0037,1,324.95,5
OI000980,O002457,P0005,1,27369.28,5
OI000981,O002457,P0231,1,219.41,5
OI000982,O002457,P0059,1,4076.26,0
OI000983,O003899,P0232,1,1130.77,5
OI000984,O003899,P0113,1,868.09,0
OI000985,O002303,P0065,1,260.18,5
OI000986,O002303,P0125,3,6755.25,5
OI000987,O002922,P0103,1,1857.64,5
OI000988,O003915,P0120,1,1970.87,0
OI000989,O003915,P0183,1,3302.91,5
OI000990,O001183,P0120,2,1970.87,0
OI000991,O001183,P0096,1,369.0,0
OI000992,O002237,P0226,2,1175.86,0
OI000993,O004195,P0053,1,4564.56,0
OI000994,O002717,P0119,1,913.24,0
OI000995,O003795,P0034,1,961.34,10
OI000996,O003795,P0107,1,1989.69,0
OI000997,O003795,P0014,1,9625.58,10
OI000998,O004109,P0063,1,2204.83,0
OI000999,O003495,P0038,2,3621.23,5
OI001000,O003495,P0230,2,130.64,0
OI001001,O003495,P0164,2,597.92,0
OI001002,O003495,P0237,1,111.58,0
OI001003,O002067,P0026,1,43655.64,0
OI001004,O002102,P0076,1,8191.74,0
OI001005,O001821,P0096,2,369.0,15
OI001006,O001821,P0014,1,9625.58,0
OI001007,O001821,P0090,2,8442.22,15
OI001008,O002996,P0120,1,1970.87,0
OI001009,O002996,P0233,1,1444.15,0
OI001010,O003535,P0099,2,2204.27,5
OI001011,O003535,P0228,1,210.24,0
OI001012,O003750,P0168,1,140.4,5
OI001013,O003750,P0224,1,1478.7,5
OI001014,O003750,P0111,1,2006.08,0
OI001015,O003750,P0020,1,31043.1,0
OI001016,O000760,P0154,1,563.67,0
OI001017,O003219,P0076,1,8191.74,0
OI001018,O003219,P0091,1,1088.09,5
OI001019,O000071,P0211,1,1196.79,0
OI001020,O000938,P0132,2,1237.56,15
OI001021,O000938,P0142,1,2815.41,0
OI001022,O000456,P0123,1,402.56,0
OI001023,O002523,P0011,1,27843.9,0
OI001024,O000200,P0240,1,1454.49,0
OI001025,O002733,P0223,1,1227.56,5
OI001026,O002733,P0217,1,945.42,0
OI001027,O001371,P0123,2,402.56,20
OI001028,O003662,P0018,1,43480.94,0
OI001029,O003662,P0091,1,1088.09,10
OI001030,O001564,P0085,2,557.82,0
OI001031,O001564,P0050,1,418.47,0
OI001032,O000524,P0080,1,2290.21,0
OI001033,O001900,P0237,1,111.58,0
OI001034,O001900,P0130,1,4118.41,0
OI001035,O000286,P0043,1,1760.62,0
OI001036,O000286,P0003,2,7696.02,0
OI001037,O001622,P0026,1,43655.64,10
OI001038,O001603,P0038,1,3621.23,0
OI001039,O001603,P0191,1,544.85,0
OI001040,O001238,P0183,2,3302.91,15
OI001041,O001238,P0144,1,3418.51,0
OI001042,O001543,P0070,1,3398.94,0
OI001043,O001760,P0016,1,27653.48,0
OI001044,O003056,P0007,1,37593.96,5
OI001045,O002561,P0131,1,4419.55,10
OI001046,O001003,P0056,1,1660.83,0
OI001047,O001003,P0162,1,693.18,0
OI001048,O002270,P0134,1,4969.01,0
OI001049,O001192,P0096,2,369.0,5
OI001050,O002096,P0007,1,37593.96,0
OI001051,O001931,P0115,1,2685.94,5
OI001052,O000613,P0104,1,393.27,10
OI001053,O000613,P0086,1,6161.57,0
OI001054,O000424,P0205,1,3182.03,10
OI001055,O002752,P0157,1,121.82,0
OI001056,O002752,P0118,1,665.2,0
OI001057,O000335,P0089,2,6279.25,5
OI001058,O000603,P0160,1,239.79,0
OI001059,O003608,P0084,2,3021.86,5
OI001060,O003608,P0073,1,2705.6,0
OI001061,O001218,P0095,3,1634.99,0
OI001062,O001218,P0014,1,9625.58,0
OI001063,O001218,P0206,2,1218.7,5
OI001064,O002584,P0133,1,6177.4,0
OI001065,O002584,P0150,1,4472.37,15
OI001066,O002052,P0032,1,4194.07,0
OI001067,O000102,P0227,2,664.12,0
OI001068,O000102,P0113,2,868.09,0
OI001069,O000102,P0195,1,2663.56,0
OI001070,O003713,P0125,2,6755.25,0
OI001071,O003713,P0111,1,2006.08,5
OI001072,O003713,P0196,2,3467.19,0
OI001073,O001960,P0132,1,1237.56,0
OI001074,O001583,P0010,1,19891.97,0
OI001075,O002328,P0171,1,541.45,15
OI001076,O002328,P0200,1,2664.42,0
OI001077,O002328,P0141,1,6262.04,5
OI001078,O001141,P0187,1,465.38,0
OI001079,O001141,P0192,1,2255.96,0
OI001080,O002577,P0145,1,2218.83,0
OI001081,O002577,P0130,1,4118.41,20
OI001082,O002920,P0018,1,43480.94,0
OI001083,O002920,P0040,1,1983.79,0
OI001084,O002165,P0239,1,156.01,0
OI001085,O002165,P0212,1,181.25,0
OI001086,O003077,P0097,1,2710.21,0
OI001087,O001550,P0085,1,557.82,0
OI001088,O003334,P0170,1,525.76,5
OI001089,O000130,P0183,1,3302.91,0
OI001090,O001992,P0113,1,868.09,0
OI001091,O001992,P0188,1,387.48,0
OI001092,O001992,P0185,2,804.9,5
OI001093,O001992,P0163,1,958.38,0
OI001094,O004018,P0069,1,4764.36,0
OI001095,O004018,P0037,1,324.95,0
OI001096,O001262,P0037,2,324.95,0
OI001097,O003585,P0196,1,3467.19,0
OI001098,O001417,P0235,1,373.21,5
OI001099,O001417,P0051,1,446.72,5
OI001100,O003943,P0024,1,14577.63,0
OI001101,O003943,P0158,2,851.38,0
OI001102,O004136,P0099,1,2204.27,0
OI001103,O000534,P0071,1,8668.54,5
OI001104,O000862,P0101,2,1960.89,0
OI001105,O003169,P0057,2,4668.58,5
OI001106,O003169,P0011,2,27843.9,5
OI001107,O003169,P0012,2,13712.79,0
OI001108,O000028,P0078,1,8872.72,0
OI001109,O000306,P0004,2,3367.3,0
OI001110,O000306,P0035,2,649.39,0
OI001111,O001651,P0050,1,418.47,0
OI001112,O000971,P0108,1,2164.32,0
OI001113,O002471,P0146,1,503.35,0
OI001114,O002471,P0050,1,418.47,10
OI001115,O001949,P0107,1,1989.69,0
OI001116,O001949,P0205,2,3182.03,0
OI001117,O000020,P0212,1,181.25,0
OI001118,O000829,P0227,1,664.12,0
OI001119,O000829,P0039,1,3923.97,15
OI001120,O001327,P0110,1,1982.94,5
OI001121,O001327,P0141,1,6262.04,15
OI001122,O001901,P0146,2,503.35,0
OI001123,O002722,P0066,1,3872.22,5
OI001124,O000156,P0235,1,373.21,0
OI001125,O000156,P0054,2,2227.8,0
OI001126,O002834,P0001,1,17354.67,0
OI001127,O002834,P0017,1,3675.28,0
OI001128,O003199,P0042,1,1854.22,0
OI001129,O001666,P0220,1,1073.05,10
OI001130,O001753,P0010,1,19891.97,0
OI001131,O003157,P0068,2,8496.61,0
OI001132,O002190,P0187,1,465.38,0
OI001133,O002190,P0124,1,3167.83,10
OI001134,O000322,P0202,1,1841.6,10
OI001135,O000322,P0017,1,3675.28,15
OI001136,O000322,P0057,1,4668.58,0
OI001137,O002533,P0120,2,1970.87,10
OI001138,O000981,P0235,2,373.21,0
OI001139,O000981,P0043,2,1760.62,20
OI001140,O000981,P0237,1,111.58,0
OI001141,O003598,P0173,3,457.65,10
OI001142,O003598,P0127,2,6001.62,15
OI001143,O004135,P0030,1,2799.05,5
OI001144,O004135,P0021,1,6194.09,0
OI001145,O002926,P0172,2,254.88,0
OI001146,O003811,P0118,1,665.2,5
OI001147,O002062,P0208,1,2265.65,0
OI001148,O002604,P0231,1,219.41,0
OI001149,O003478,P0088,1,5876.52,0
OI001150,O000535,P0158,2,851.38,0
OI001151,O002088,P0187,1,465.38,0
OI001152,O004118,P0096,1,369.0,0
OI001153,O002597,P0218,1,170.95,5
OI001154,O002597,P0121,1,6600.07,15
OI001155,O003329,P0067,1,1253.82,0
OI001156,O000264,P0148,1,1150.31,0
OI001157,O000264,P0143,1,4173.48,0
OI001158,O004041,P0141,1,6262.04,0
OI001159,O004041,P0228,1,210.24,0
OI001160,O001023,P0231,1,219.41,0
OI001161,O001023,P0209,2,1131.26,0
OI001162,O003085,P0190,1,2877.47,0
OI001163,O003085,P0085,1,557.82,5
OI001164,O003085,P0162,1,693.18,0
OI001165,O003085,P0171,1,541.45,5
OI001166,O002393,P0084,1,3021.86,0
OI001167,O002393,P0135,2,2707.59,20
OI001168,O003848,P0040,1,1983.79,10
OI001169,O001952,P0171,1,541.45,15
OI001170,O001952,P0175,1,436.15,0
OI001171,O003955,P0214,1,689.22,20
OI001172,O003955,P0184,1,3368.99,0
OI001173,O003597,P0151,1,145.51,0
OI001174,O003597,P0134,2,4969.01,0
OI001175,O000474,P0175,2,436.15,0
OI001176,O000474,P0072,3,4574.79,5
OI001177,O003677,P0207,1,3333.53,15
OI001178,O001367,P0153,1,752.48,0
OI001179,O003089,P0200,1,2664.42,20
OI001180,O001653,P0230,1,130.64,0
OI001181,O001653,P0063,1,2204.83,0
OI001182,O002655,P0058,2,3276.0,10
OI001183,O002655,P0209,1,1131.26,0
OI001184,O000078,P0006,1,1709.83,0
OI001185,O004005,P0112,2,370.66,20
OI001186,O004005,P0124,2,3167.83,0
OI001187,O004005,P0070,1,3398.94,0
OI001188,O001325,P0085,1,557.82,5
OI001189,O003272,P0131,1,4419.55,0
OI001190,O003272,P0077,1,1474.07,0
OI001191,O003981,P0128,1,1434.6,10
OI001192,O001575,P0186,1,486.61,0
OI001193,O000895,P0104,1,393.27,10
OI001194,O000895,P0014,2,9625.58,10
OI001195,O000895,P0152,1,585.57,5
OI001196,O000895,P0077,1,1474.07,0
OI001197,O001792,P0206,2,1218.7,15
OI001198,O000250,P0221,1,172.01,15
OI001199,O003542,P0066,1,3872.22,0
OI001200,O001606,P0028,1,27227.18,5
OI001201,O001606,P0211,1,1196.79,0
OI001202,O002249,P0038,1,3621.23,0
OI001203,O002667,P0143,2,4173.48,0
OI001204,O003883,P0058,2,3276.0,10
OI001205,O003883,P0217,2,945.42,0
OI001206,O000098,P0201,2,494.46,10
OI001207,O000808,P0057,1,4668.58,0
OI001208,O000808,P0226,1,1175.86,5
OI001209,O002440,P0064,1,7397.53,0
OI001210,O002799,P0119,1,913.24,10
OI001211,O001465,P0232,1,1130.77,0
OI001212,O001465,P0040,2,1983.79,0
OI001213,O002010,P0238,1,814.17,0
OI001214,O002010,P0026,1,43655.64,5
OI001215,O004011,P0179,1,122.86,0
OI001216,O002844,P0139,1,5647.58,0
OI001217,O001154,P0130,1,4118.41,0
OI001218,O003055,P0093,1,847.03,0
OI001219,O002172,P0106,1,1690.33,0
OI001220,O002751,P0191,1,544.85,0
OI001221,O002686,P0103,2,1857.64,5
OI001222,O003881,P0108,1,2164.32,5
OI001223,O003881,P0146,2,503.35,5
OI001224,O003461,P0085,1,557.82,0
OI001225,O003988,P0077,1,1474.07,10
OI001226,O003471,P0021,1,6194.09,0
OI001227,O003471,P0063,1,2204.83,0
OI001228,O003207,P0042,1,1854.22,0
OI001229,O004178,P0160,1,239.79,0
OI001230,O004178,P0124,1,3167.83,0
OI001231,O004178,P0238,1,814.17,0
OI001232,O004178,P0170,1,525.76,0
OI001233,O003823,P0017,1,3675.28,0
OI001234,O003823,P0199,1,3024.68,5
OI001235,O001670,P0081,1,3435.49,5
OI001236,O000678,P0238,1,814.17,0
OI001237,O001222,P0228,2,210.24,20
OI001238,O001222,P0015,2,26984.72,5
OI001239,O002149,P0112,1,370.66,0
OI001240,O002149,P0104,1,393.27,0
OI001241,O001736,P0209,1,1131.26,0
OI001242,O002070,P0111,1,2006.08,10
OI001243,O000111,P0040,1,1983.79,0
OI001244,O000111,P0107,1,1989.69,0
OI001245,O002531,P0122,1,6428.59,0
OI001246,O002324,P0008,1,8836.66,0
OI001247,O001073,P0086,1,6161.57,0
OI001248,O003733,P0095,1,1634.99,0
OI001249,O003733,P0031,1,2125.78,5
OI001250,O000096,P0079,1,6113.79,15
OI001251,O001548,P0061,1,7304.47,10
OI001252,O001060,P0125,1,6755.25,0
OI001253,O002925,P0226,1,1175.86,5
OI001254,O000658,P0126,1,2271.81,0
OI001255,O000658,P0238,1,814.17,0
OI001256,O000658,P0102,1,567.72,0
OI001257,O001847,P0151,1,145.51,0
OI001258,O003424,P0055,1,1374.35,0
OI001259,O003424,P0104,2,393.27,0
OI001260,O003424,P0111,2,2006.08,0
OI001261,O003424,P0218,1,170.95,10
OI001262,O000220,P0061,2,7304.47,10
OI001263,O002819,P0074,1,5563.17,0
OI001264,O002819,P0063,1,2204.83,15
OI001265,O002819,P0157,1,121.82,0
OI001266,O002819,P0206,1,1218.7,0
OI001267,O000060,P0043,1,1760.62,10
OI001268,O002673,P0087,2,4705.42,5
OI001269,O003179,P0041,1,4355.59,0
OI001270,O003179,P0154,1,563.67,5
OI001271,O002453,P0084,1,3021.86,0
OI001272,O000686,P0152,1,585.57,0
OI001273,O000686,P0097,1,2710.21,20
OI001274,O004169,P0219,1,154.51,0
OI001275,O001656,P0022,1,2319.97,5
OI001276,O001656,P0026,1,43655.64,0
OI001277,O002419,P0022,1,2319.97,5
OI001278,O002419,P0204,2,1452.83,0
OI001279,O001555,P0189,1,2979.33,5
OI001280,O001555,P0003,1,7696.02,0
OI001281,O001555,P0039,1,3923.97,0
OI001282,O002078,P0139,1,5647.58,0
OI001283,O001430,P0110,1,1982.94,0
OI001284,O001217,P0127,1,6001.62,10
OI001285,O000462,P0230,1,130.64,0
OI001286,O000462,P0024,1,14577.63,0
OI001287,O000462,P0240,1,1454.49,0
