order_id,customer_id,order_date,order_status
O002792,C01177,2023-04-17,Cancelled
O002793,C01504,2023-06-18,Delivered
O002794,C00106,2023-06-18,Shipped
O002795,C01351,2023-08-16,Shipped
O002796,C00904,2024-03-17,Delivered
O002797,C00400,2024-02-09,Returned
O002798,C00601,2024-05-19,Delivered
O002799,C00498,2023-09-11,Returned
O002800,C00742,2024-09-25,Delivered
O002801,C00237,2023-06-15,Cancelled
O002802,C00912,2023-11-08,Cancelled
O002803,C00742,2024-08-14,Delivered
O002804,C01036,2023-05-12,Delivered
O002805,C01339,2023-03-12,Delivered
O002806,C00472,2024-11-20,Delivered
O002807,C00858,2023-09-26,Delivered
O002808,C00257,2024-04-19,Shipped
O002809,C01198,2023-01-08,Cancelled
O002810,C01241,2024-05-05,Delivered
O002811,C00588,2023-08-26,Delivered
O002812,C00242,2023-02-11,Delivered
O002813,C00863,2024-03-14,Shipped
O002814,C01296,2023-06-05,Returned
O002815,C00369,2023-10-07,Delivered
O002816,C00342,2023-03-01,Delivered
O002817,C01568,2023-04-14,Shipped
O002818,C00963,2023-08-23,Cancelled
O002819,C01414,2023-03-04,Delivered
O002820,C00272,2024-11-03,Shipped
O002821,C01085,2023-01-28,Delivered
O002822,C00726,2023-12-14,Delivered
O002823,C01428,2023-04-13,Shipped
O002824,C01459,2023-08-08,Delivered
O002825,C00690,2024-11-04,Returned
O002826,C01212,2023-05-11,Shipped
O002827,C00221,2024-12-20,Cancelled
O002828,C00838,2023-06-02,Cancelled
O002829,C01517,2024-06-15,Returned
O002830,C00593,2024-01-14,Returned
O002831,C01434,2024-11-16,Delivered
O002832,C00376,2024-01-24,Cancelled
O002833,C01208,2024-01-25,Returned
O002834,C00312,2023-06-17,Delivered
O002835,C00758,2023-05-19,Cancelled
O002836,C00929,2024-11-21,Delivered
O002837,C00899,2023-08-11,Delivered
O002838,C01480,2023-10-17,Shipped
O002839,C01584,2024-06-09,Delivered
O002840,C01011,2023-09-08,Delivered
O002841,C01156,2024-12-02,Shipped
O002842,C01041,2024-06-17,Returned
O002843,C00662,2024-02-14,Delivered
O002844,C01551,2024-11-11,Delivered
O002845,C00086,2023-02-05,Returned
O002846,C00882,2023-07-24,Shipped
O002847,C00644,2023-11-09,Delivered
O002848,C00584,2023-06-12,Delivered
O002849,C00590,2024-06-04,Delivered
O002850,C00899,2024-11-16,Delivered
O002851,C00591,2023-11-06,Delivered
O002852,C00218,2023-09-20,Delivered
O002853,C00571,2024-12-22,Delivered
O002854,C01131,2023-11-04,Returned
O002855,C01546,2023-12-17,Delivered
O002856,C01226,2023-09-01,Delivered
O002857,C01102,2024-11-18,Returned
O002858,C00014,2024-01-07,Delivered
O002859,C00757,2024-06-27,Delivered
O002860,C01170,2024-08-10,Delivered
O002861,C00912,2023-09-24,Shipped
O002862,C00930,2023-11-05,Delivered
O002863,C01467,2024-10-04,Cancelled
O002864,C00246,2023-09-28,Delivered
O002865,C01011,2024-07-14,Delivered
O002866,C00281,2024-12-03,Delivered
O002867,C01370,2024-03-24,Delivered
O002868,C00162,2024-06-12,Cancelled
O002869,C00456,2024-08-26,Cancelled
O002870,C00670,2024-10-03,Delivered
O002871,C00687,2023-10-17,Delivered
O002872,C01448,2023-02-15,Cancelled
O002873,C00079,2023-10-11,Delivered
O002874,C01445,2024-04-04,Returned
O002875,C00651,2023-11-17,Delivered
O002876,C01283,2024-06-27,Delivered
O002877,C01285,2023-09-21,Delivered
O002878,C00281,2024-03-08,Shipped
O002879,C00451,2023-05-13,Cancelled
O002880,C00544,2024-06-07,Delivered
O002881,C00993,2024-01-05,Returned
O002882,C01503,2023-06-06,Delivered
O002883,C00407,2023-07-10,Cancelled
O002884,C01058,2024-06-03,Returned
O002885,C01535,2023-12-24,Delivered
O002886,C00138,2023-06-01,Delivered
O002887,C01252,2024-12-18,Delivered
O002888,C00365,2024-05-23,Delivered
O002889,C01409,2024-12-14,Delivered
O002890,C00779,2023-11-20,Cancelled
O002891,C00481,2023-12-19,Cancelled
O002892,C00992,2024-11-12,Shipped
O002893,C00369,2023-12-22,Delivered
O002894,C00475,2024-05-27,Delivered
O002895,C00994,2023-07-22,Delivered
O002896,C01291,2023-11-26,Delivered
O002897,C00732,2023-04-20,Shipped
O002898,C00606,2023-06-16,Delivered
O002899,C00667,2023-01-08,Delivered
O002900,C00871,2023-02-22,Delivered
O002901,C00952,2024-12-06,Delivered
O002902,C00233,2023-06-22,Delivered
O002903,C00816,2024-04-23,Cancelled
O002904,C01585,2024-10-05,Delivered
O002905,C01002,2024-01-27,Shipped
O002906,C00481,2023-04-14,Delivered
O002907,C00549,2024-06-10,Shipped
O002908,C00838,2024-02-07,Delivered
O002909,C01581,2024-06-18,Delivered
O002910,C01383,2024-06-09,Delivered
O002911,C00802,2024-12-14,Returned
O002912,C00871,2024-02-15,Delivered
O002913,C00995,2023-09-09,Cancelled
O002914,C00696,2024-04-08,Cancelled
O002915,C00840,2023-02-27,Delivered
O002916,C00342,2024-11-19,Shipped
O002917,C01597,2023-04-07,Cancelled
O002918,C01257,2023-08-04,Shipped
O002919,C00265,2024-08-11,Shipped
O002920,C00041,2024-02-18,Cancelled
O002921,C00777,2023-10-01,Delivered
O002922,C01444,2023-12-25,Delivered
O002923,C01571,2024-10-12,Returned
O002924,C00130,2023-09-18,Cancelled
O002925,C01063,2024-10-02,Delivered
O002926,C01097,2023-03-12,Delivered
O002927,C01098,2024-07-06,Delivered
O002928,C01471,2024-10-28,Delivered
O002929,C00331,2023-05-10,Delivered
O002930,C00847,2023-11-11,Delivered
O002931,C00510,2023-05-18,Delivered
O002932,C01547,2024-05-02,Shipped
O002933,C00815,2024-01-04,Returned
O002934,C00322,2024-03-16,Delivered
O002935,C00472,2023-06-10,Cancelled
O002936,C00507,2023-06-25,Delivered
O002937,C01536,2023-02-09,Delivered
O002938,C00821,2023-08-27,Delivered
O002939,C01517,2024-01-27,Delivered
O002940,C00174,2024-10-28,Delivered
O002941,C01034,2024-04-03,Cancelled
O002942,C01562,2023-11-23,Cancelled
O002943,C00042,2024-12-14,Delivered
O002944,C01110,2024-05-24,Shipped
O002945,C00196,2024-11-05,Cancelled
O002946,C00802,2023-12-19,Delivered
O002947,C00871,2023-07-27,Shipped
O002948,C00048,2023-02-24,Delivered
O002949,C00940,2024-06-09,Delivered
O002950,C00542,2023-04-04,Cancelled
O002951,C00597,2023-08-19,Delivered
O002952,C00456,2024-01-03,Delivered
O002953,C00571,2024-01-18,Delivered
O002954,C01440,2024-02-10,Shipped
O002955,C01491,2023-05-17,Delivered
O002956,C01563,2023-10-12,Shipped
O002957,C00222,2024-03-23,Delivered
O002958,C01184,2024-12-08,Delivered
O002959,C01580,2024-06-13,Delivered
O002960,C00758,2024-11-15,Delivered
O002961,C00224,2024-06-19,Cancelled
O002962,C00681,2024-02-10,Delivered
O002963,C00196,2023-05-26,Shipped
O002964,C00426,2024-04-06,Returned
O002965,C01216,2024-03-16,Delivered
O002966,C00290,2024-02-03,Delivered
O002967,C01072,2023-12-20,Cancelled
O002968,C01161,2023-12-27,Returned
O002969,C00121,2023-09-08,Returned
O002970,C00517,2023-12-16,Delivered
O002971,C01517,2023-06-10,Delivered
O002972,C00309,2024-08-27,Delivered
O002973,C01158,2023-05-11,Shipped
O002974,C01414,2023-03-14,Delivered
O002975,C01152,2023-11-25,Returned
O002976,C01118,2024-04-16,Delivered
O002977,C01336,2023-11-11,Delivered
O002978,C00945,2023-07-11,Cancelled
O002979,C01054,2024-01-16,Shipped
O002980,C01515,2023-09-28,Cancelled
O002981,C00216,2024-11-03,Delivered
O002982,C00159,2024-11-23,Delivered
O002983,C01551,2023-12-05,Delivered
O002984,C01065,2023-08-06,Cancelled
O002985,C00341,2024-06-04,Delivered
O002986,C00233,2023-01-15,Delivered
O002987,C01015,2023-12-14,Delivered
O002988,C01075,2023-09-21,Delivered
O002989,C01534,2024-11-05,Returned
O002990,C00857,2023-01-18,Delivered
O002991,C00608,2024-01-01,Delivered
O002992,C00603,2024-06-14,Cancelled
O002993,C00556,2023-12-22,Shipped
O002994,C00340,2023-03-11,Delivered
O002995,C01072,2024-12-10,Cancelled
O002996,C01064,2023-12-07,Shipped
O002997,C00967,2024-03-09,Delivered
O002998,C00677,2023-06-07,Cancelled
O002999,C00337,2023-12-24,Shipped
O003000,C00971,2023-11-23,Delivered
O003001,C00853,2023-02-11,Delivered
O003002,C00138,2023-03-05,Delivered
O003003,C01437,2024-09-10,Delivered
O003004,C01422,2023-06-07,Delivered
O003005,C00940,2023-06-18,Delivered
O003006,C00126,2023-12-04,Shipped
O003007,C01218,2024-06-15,Delivered
O003008,C00718,2023-02-03,Cancelled
O003009,C00463,2024-02-18,Delivered
O003010,C00029,2023-04-21,Delivered
O003011,C00873,2023-01-09,Shipped
O003012,C00627,2023-02-24,Delivered
O003013,C01571,2024-09-20,Delivered
O003014,C01351,2023-04-09,Delivered
O003015,C01214,2023-02-03,Delivered
O003016,C01497,2023-11-04,Delivered
O003017,C00366,2024-10-09,Delivered
O003018,C00260,2023-07-19,Returned
O003019,C01203,2023-11-17,Cancelled
O003020,C00677,2023-02-25,Shipped
O003021,C01239,2023-11-25,Delivered
O003022,C01262,2024-02-26,Cancelled
O003023,C00429,2024-02-16,Delivered
O003024,C00475,2023-09-01,Delivered
O003025,C00294,2023-08-03,Delivered
O003026,C00001,2023-03-16,Delivered
O003027,C00107,2023-09-03,Delivered
O003028,C00901,2023-03-17,Delivered
O003029,C00967,2024-06-22,Delivered
O003030,C01025,2024-12-10,Returned
O003031,C00494,2024-12-04,Shipped
O003032,C00773,2024-10-13,Returned
O003033,C00972,2024-02-13,Delivered
O003034,C01070,2024-05-10,Delivered
O003035,C00161,2023-07-17,Shipped
O003036,C00439,2024-03-27,Delivered
O003037,C00569,2023-11-21,Cancelled
O003038,C00896,2023-12-05,Shipped
O003039,C01004,2024-06-15,Cancelled
O003040,C00514,2023-07-26,Cancelled
O003041,C01336,2023-08-04,Delivered
O003042,C00052,2024-11-06,Returned
O003043,C00955,2023-02-12,Returned
O003044,C00709,2023-12-22,Cancelled
O003045,C00438,2024-11-14,Shipped
O003046,C00392,2024-03-18,Delivered
O003047,C00367,2024-01-12,Cancelled
O003048,C00906,2023-07-01,Delivered
O003049,C00400,2023-09-17,Delivered
O003050,C00636,2024-10-19,Delivered
O003051,C00756,2024-01-04,Delivered
O003052,C01243,2023-12-17,Delivered
O003053,C00564,2023-03-02,Cancelled
O003054,C00816,2023-01-16,Delivered
O003055,C01443,2024-12-23,Delivered
O003056,C01281,2023-10-09,Delivered
O003057,C00063,2024-02-19,Returned
O003058,C01295,2023-03-23,Delivered
O003059,C00970,2024-04-16,Cancelled
O003060,C01327,2024-11-28,Returned
O003061,C00079,2024-02-18,Delivered
O003062,C00314,2023-04-01,Cancelled
O003063,C00363,2024-02-24,Returned
O003064,C00860,2024-06-28,Returned
O003065,C00245,2023-10-28,Delivered
O003066,C01306,2024-11-15,Cancelled
O003067,C00644,2024-04-02,Delivered
O003068,C01115,2024-11-28,Delivered
O003069,C00398,2024-03-28,Cancelled
O003070,C00649,2023-04-20,Cancelled
O003071,C01202,2023-08-06,Cancelled
O003072,C00826,2023-06-12,Delivered
O003073,C01368,2024-11-27,Cancelled
O003074,C00134,2024-06-02,Delivered
O003075,C01560,2024-04-27,Shipped
O003076,C00092,2023-08-05,Delivered
O003077,C00407,2023-05-20,Cancelled
O003078,C00839,2024-06-17,Delivered
O003079,C01530,2023-12-21,Returned
O003080,C00007,2023-06-27,Delivered
O003081,C00719,2024-03-09,Delivered
O003082,C00955,2023-02-11,Shipped
O003083,C01427,2023-08-27,Delivered
O003084,C00949,2023-11-19,Delivered
O003085,C00186,2023-04-04,Delivered
O003086,C00177,2024-12-24,Delivered
O003087,C01211,2023-06-11,Cancelled
O003088,C01571,2023-04-01,Delivered
O003089,C01307,2023-06-26,Delivered
O003090,C00167,2024-06-15,Cancelled
O003091,C01395,2023-11-08,Cancelled
O003092,C00392,2024-01-28,Cancelled
O003093,C01512,2023-01-25,Delivered
O003094,C00110,2023-01-10,Delivered
O003095,C00588,2023-11-23,Delivered
O003096,C00288,2024-08-09,Shipped
O003097,C00848,2024-11-11,Delivered
O003098,C00386,2023-03-27,Delivered
O003099,C00363,2024-01-07,Delivered
O003100,C01429,2024-11-09,Delivered
O003101,C00190,2023-10-09,Delivered
O003102,C01186,2024-09-12,Delivered
O003103,C01582,2023-04-12,Cancelled
O003104,C00921,2024-11-17,Returned
O003105,C01408,2024-06-21,Returned
O003106,C00076,2024-12-06,Returned
O003107,C00790,2024-04-19,Delivered
O003108,C01165,2023-09-18,Delivered
O003109,C00889,2024-11-23,Delivered
O003110,C00425,2023-07-21,Delivered
O003111,C01032,2023-09-23,Shipped
O003112,C01522,2024-05-27,Returned
O003113,C00186,2024-06-09,Shipped
O003114,C00432,2024-11-25,Delivered
O003115,C00237,2023-06-07,Shipped
O003116,C01293,2024-08-22,Delivered
O003117,C00287,2024-06-16,Delivered
O003118,C01349,2023-02-19,Shipped
O003119,C01437,2023-10-02,Delivered
O003120,C01327,2023-07-21,Delivered
O003121,C00734,2023-08-06,Delivered
O003122,C00957,2024-12-06,Shipped
O003123,C01541,2024-03-06,Delivered
O003124,C01263,2024-05-15,Delivered
O003125,C01180,2024-12-19,Cancelled
O003126,C01497,2023-10-14,Delivered
O003127,C00499,2024-08-16,Delivered
O003128,C00765,2023-11-24,Shipped
O003129,C00989,2024-10-11,Cancelled
O003130,C00615,2023-05-13,Delivered
O003131,C01563,2024-12-08,Shipped
O003132,C00863,2023-06-04,Delivered
O003133,C01183,2023-08-25,Delivered
O003134,C00059,2024-06-19,Delivered
O003135,C00341,2023-10-17,Delivered
O003136,C01429,2024-02-20,Shipped
O003137,C01164,2023-11-07,Returned
O003138,C00267,2024-06-05,Cancelled
O003139,C00186,2023-06-11,Delivered
O003140,C01569,2023-02-26,Delivered
O003141,C00709,2023-08-26,Delivered
O003142,C00944,2023-12-13,Delivered
O003143,C00353,2023-05-22,Delivered
O003144,C00379,2023-09-10,Delivered
O003145,C01403,2023-10-28,Shipped
O003146,C00011,2023-02-28,Delivered
O003147,C00706,2024-02-06,Delivered
O003148,C01127,2024-11-16,Cancelled
O003149,C00968,2023-04-13,Cancelled
O003150,C00950,2024-02-13,Cancelled
O003151,C01563,2024-04-08,Delivered
O003152,C00264,2023-11-13,Delivered
O003153,C00274,2024-05-25,Delivered
O003154,C00670,2023-11-25,Delivered
O003155,C01382,2023-12-27,Cancelled
O003156,C01094,2023-01-28,Delivered
O003157,C01001,2024-05-12,Cancelled
O003158,C01202,2024-04-24,Delivered
O003159,C01573,2023-01-08,Delivered
O003160,C00742,2023-09-12,Delivered
O003161,C00004,2024-12-17,Shipped
O003162,C01540,2023-11-20,Delivered
O003163,C01323,2023-12-03,Delivered
O003164,C01024,2024-11-05,Delivered
O003165,C00433,2024-05-02,Delivered
O003166,C00191,2024-02-14,Delivered
O003167,C01340,2024-08-13,Delivered
O003168,C00309,2024-10-14,Delivered
O003169,C00793,2023-11-10,Cancelled
O003170,C00985,2023-12-27,Delivered
O003171,C00816,2023-10-09,Cancelled
O003172,C00218,2024-12-17,Delivered
O003173,C00710,2024-05-26,Cancelled
O003174,C00829,2023-03-24,Returned
O003175,C00026,2024-10-26,Delivered
O003176,C00264,2023-12-11,Shipped
O003177,C00024,2023-02-17,Delivered
O003178,C01373,2024-01-21,Delivered
O003179,C01580,2023-11-14,Delivered
O003180,C00871,2024-11-10,Delivered
O003181,C01299,2023-06-24,Delivered
O003182,C00923,2024-09-20,Shipped
O003183,C01459,2024-01-12,Delivered
O003184,C01096,2023-02-28,Delivered
O003185,C00367,2024-12-04,Delivered
O003186,C01556,2023-12-18,Delivered
O003187,C01382,2023-07-28,Delivered
O003188,C01450,2023-11-05,Shipped
O003189,C00405,2024-10-09,Shipped
O003190,C01491,2023-08-27,Returned
O003191,C00891,2023-05-15,Delivered
O003192,C00082,2023-04-15,Delivered
O003193,C01003,2023-08-28,Delivered
O003194,C00103,2024-07-12,Shipped
O003195,C00757,2023-12-22,Delivered
O003196,C00692,2023-06-14,Cancelled
O003197,C01571,2023-05-10,Returned
O003198,C01112,2023-09-01,Delivered
O003199,C00601,2024-12-06,Delivered
O003200,C00036,2023-09-14,Delivered
O003201,C00610,2024-12-11,Cancelled
O003202,C01221,2023-12-02,Delivered
O003203,C01089,2023-05-12,Cancelled
O003204,C00510,2024-11-13,Delivered
O003205,C01096,2023-11-03,Delivered
O003206,C01489,2024-05-05,Delivered
O003207,C01011,2024-12-21,Delivered
O003208,C01501,2023-02-09,Returned
O003209,C00939,2023-03-17,Delivered
O003210,C00669,2024-05-03,Delivered
O003211,C01307,2023-07-02,Returned
O003212,C01050,2023-05-04,Cancelled
O003213,C00377,2023-02-03,Cancelled
O003214,C01338,2023-01-09,Cancelled
O003215,C00888,2024-06-03,Delivered
O003216,C00621,2023-04-26,Shipped
O003217,C01105,2023-11-17,Returned
O003218,C01422,2024-02-26,Returned
O003219,C00767,2023-11-02,Shipped
O003220,C01558,2023-01-16,Delivered
O003221,C01530,2024-07-09,Cancelled
O003222,C00567,2023-01-25,Shipped
O003223,C00094,2024-06-22,Shipped
O003224,C00372,2024-11-13,Cancelled
O003225,C00559,2023-11-10,Delivered
O003226,C00425,2024-01-14,Delivered
O003227,C00849,2023-12-26,Cancelled
O003228,C01227,2023-10-05,Returned
O003229,C00652,2024-11-21,Delivered
O003230,C00461,2024-11-08,Delivered
O003231,C00665,2023-09-23,Delivered
O003232,C01253,2024-03-03,Delivered
O003233,C01459,2024-11-24,Shipped
O003234,C00944,2024-12-27,Shipped
O003235,C01301,2023-12-14,Shipped
O003236,C01109,2023-11-11,Delivered
O003237,C00026,2023-07-16,Delivered
O003238,C00655,2024-12-11,Delivered
O003239,C00947,2023-04-27,Returned
O003240,C01022,2024-02-24,Delivered
O003241,C01429,2023-07-18,Delivered
O003242,C00799,2023-07-22,Delivered
O003243,C00067,2023-10-13,Cancelled
O003244,C01171,2024-12-28,Delivered
O003245,C00997,2023-02-21,Shipped
O003246,C00171,2024-02-12,Delivered
O003247,C01085,2023-03-24,Delivered
O003248,C00598,2023-05-10,Returned
O003249,C01382,2023-11-11,Delivered
O003250,C00320,2023-12-01,Shipped
O003251,C00342,2023-07-19,Shipped
O003252,C00851,2023-08-12,Returned
O003253,C01524,2023-03-01,Delivered
O003254,C01101,2023-08-08,Delivered
O003255,C01244,2024-12-13,Returned
O003256,C00199,2024-12-04,Delivered
O003257,C00433,2023-09-07,Delivered
O003258,C00593,2024-02-19,Delivered
O003259,C00326,2024-11-28,Returned
O003260,C01127,2023-01-25,Delivered
O003261,C00446,2024-08-12,Delivered
O003262,C00572,2024-12-20,Delivered
O003263,C00217,2023-03-25,Cancelled
O003264,C01297,2023-05-22,Returned
O003265,C00651,2024-12-21,Shipped
O003266,C01091,2024-01-18,Delivered
O003267,C00828,2023-01-08,Delivered
O003268,C00587,2023-07-25,Returned
O003269,C00322,2023-11-15,Returned
O003270,C00820,2024-05-06,Delivered
O003271,C01091,2024-06-01,Returned
O003272,C01563,2024-12-11,Delivered
O003273,C00353,2023-07-21,Cancelled
O003274,C00786,2024-01-04,Shipped
O003275,C00857,2024-01-21,Delivered
O003276,C00387,2023-10-14,Cancelled
O003277,C01268,2023-05-01,Delivered
O003278,C01249,2024-12-05,Shipped
O003279,C00165,2024-10-17,Shipped
O003280,C00838,2023-12-19,Delivered
O003281,C01249,2024-02-11,Delivered
O003282,C01282,2023-06-06,Delivered
O003283,C00187,2024-01-22,Delivered
O003284,C01522,2024-05-01,Shipped
O003285,C01340,2023-12-26,Delivered
O003286,C01048,2024-12-18,Returned
O003287,C00331,2024-03-07,Delivered
O003288,C00359,2023-10-12,Delivered
O003289,C00410,2024-06-23,Delivered
O003290,C00601,2023-05-05,Delivered
O003291,C01183,2023-10-01,Delivered
O003292,C01401,2023-09-15,Shipped
O003293,C00496,2023-11-15,Returned
O003294,C00945,2024-07-06,Shipped
O003295,C00228,2023-12-21,Returned
O003296,C00679,2024-07-20,Returned
O003297,C00947,2024-02-06,Cancelled
O003298,C00067,2023-09-03,Cancelled
O003299,C00833,2024-08-22,Returned
O003300,C00963,2023-06-17,Returned
O003301,C00145,2023-06-13,Returned
O003302,C00533,2023-12-14,Cancelled
O003303,C00248,2023-07-18,Cancelled
O003304,C01244,2023-01-25,Cancelled
O003305,C00049,2024-04-18,Delivered
O003306,C01487,2023-12-16,Delivered
O003307,C00816,2023-11-10,Returned
O003308,C01486,2024-12-27,Returned
O003309,C00745,2024-02-02,Delivered
O003310,C01048,2024-10-23,Cancelled
O003311,C00878,2023-04-21,Returned
O003312,C00299,2024-01-04,Returned
O003313,C01553,2024-10-09,Returned
O003314,C01544,2024-02-19,Returned
O003315,C01479,2024-05-04,Delivered
O003316,C00846,2023-10-12,Cancelled
O003317,C00498,2023-03-11,Returned
O003318,C00542,2023-11-16,Delivered
O003319,C01315,2023-10-11,Cancelled
O003320,C00939,2024-10-03,Cancelled
O003321,C01542,2023-07-16,Delivered
O003322,C00533,2024-12-25,Delivered
O003323,C01412,2024-12-10,Delivered
O003324,C01433,2023-07-11,Delivered
O003325,C00564,2023-09-19,Shipped
O003326,C01560,2024-11-02,Delivered
O003327,C01069,2024-12-05,Delivered
O003328,C00453,2023-11-01,Delivered
O003329,C01462,2023-08-19,Delivered
O003330,C01467,2023-12-10,Delivered
O003331,C01299,2024-05-19,Delivered
O003332,C00901,2023-07-16,Cancelled
O003333,C00317,2024-06-10,Cancelled
O003334,C01424,2023-02-26,Delivered
O003335,C00599,2023-02-05,Returned
O003336,C00527,2023-10-13,Cancelled
O003337,C00058,2023-09-08,Returned
O003338,C01195,2023-08-07,Delivered
O003339,C01197,2023-12-05,Delivered
O003340,C00746,2023-08-09,Cancelled
O003341,C01527,2023-05-17,Returned
O003342,C00977,2023-08-17,Shipped
O003343,C00705,2024-12-06,Cancelled
O003344,C01203,2023-11-05,Returned
O003345,C00644,2023-11-17,Shipped
O003346,C00775,2024-02-12,Returned
O003347,C01328,2024-12-16,Delivered
O003348,C01076,2023-06-28,Delivered
O003349,C00992,2024-04-06,Delivered
O003350,C01370,2024-05-01,Delivered
O003351,C00461,2024-02-11,Delivered
O003352,C00460,2023-03-07,Delivered
O003353,C01247,2024-04-09,Returned
O003354,C00245,2023-02-24,Cancelled
O003355,C00731,2024-02-07,Delivered
O003356,C01167,2024-06-15,Cancelled
O003357,C00468,2023-06-01,Cancelled
O003358,C00745,2024-10-07,Cancelled
O003359,C01040,2023-01-02,Delivered
O003360,C01134,2024-10-09,Shipped
O003361,C01102,2023-11-28,Returned
O003362,C00115,2023-06-03,Delivered
O003363,C00525,2023-04-19,Returned
O003364,C00375,2024-12-24,Cancelled
O003365,C01470,2023-02-21,Delivered
O003366,C01131,2023-06-06,Delivered
O003367,C01522,2023-09-03,Delivered
O003368,C00131,2024-03-24,Delivered
O003369,C00621,2024-01-17,Delivered
O003370,C00467,2023-04-07,Delivered
O003371,C01560,2023-07-19,Shipped
O003372,C01100,2023-06-16,Returned
O003373,C00654,2023-06-02,Returned
O003374,C00150,2023-11-21,Delivered
O003375,C00239,2024-05-16,Delivered
O003376,C00975,2023-06-03,Delivered
O003377,C00441,2023-09-04,Shipped
O003378,C00615,2023-10-16,Shipped
O003379,C01192,2024-12-01,Delivered
O003380,C00229,2024-12-28,Cancelled
O003381,C01593,2024-08-15,Cancelled
O003382,C01301,2023-06-07,Shipped
O003383,C00516,2023-02-25,Returned
O003384,C01232,2023-08-14,Delivered
O003385,C01039,2023-07-16,Delivered
O003386,C00582,2023-12-17,Cancelled
O003387,C00542,2024-07-10,Returned
O003388,C00510,2024-10-18,Delivered
O003389,C01389,2024-10-09,Shipped
O003390,C01282,2023-09-17,Delivered
O003391,C01550,2024-05-04,Delivered
O003392,C00014,2023-08-16,Delivered
O003393,C00367,2023-02-17,Delivered
O003394,C00885,2024-05-25,Cancelled
O003395,C00702,2023-01-10,Cancelled
O003396,C00375,2023-11-22,Delivered
O003397,C01563,2023-08-25,Delivered
O003398,C00630,2024-05-07,Shipped
O003399,C00656,2024-06-10,Returned
O003400,C00967,2023-08-17,Delivered
O003401,C00615,2024-08-22,Shipped
O003402,C00321,2023-08-07,Delivered
O003403,C00812,2023-11-25,Returned
O003404,C00324,2024-06-06,Shipped
O003405,C00322,2024-05-22,Delivered
O003406,C00971,2024-12-17,Cancelled
O003407,C00854,2023-06-20,Returned
O003408,C00552,2024-04-24,Delivered
O003409,C00967,2024-03-09,Returned
O003410,C00622,2024-11-27,Delivered
O003411,C00628,2023-05-05,Delivered
O003412,C00725,2024-06-24,Returned
O003413,C00646,2024-01-24,Delivered
O003414,C00872,2023-07-10,Shipped
O003415,C01562,2023-12-13,Delivered
O003416,C01562,2023-09-01,Delivered
O003417,C00838,2024-02-02,Delivered
O003418,C00287,2024-11-21,Delivered
O003419,C00562,2024-01-25,Delivered
O003420,C00415,2024-03-27,Delivered
O003421,C01468,2023-12-22,Delivered
O003422,C00049,2023-02-10,Delivered
O003423,C00668,2023-06-14,Shipped
O003424,C01514,2023-12-18,Delivered
O003425,C00441,2023-08-26,Shipped
O003426,C00562,2023-05-17,Delivered
O003427,C00498,2023-12-03,Delivered
O003428,C00983,2023-08-11,Cancelled
O003429,C00963,2023-07-19,Delivered
O003430,C01351,2023-11-25,Delivered
O003431,C00998,2023-04-23,Delivered
O003432,C01243,2024-11-09,Shipped
O003433,C00122,2024-10-13,Delivered
O003434,C00702,2024-05-02,Delivered
O003435,C00898,2023-03-18,Delivered
O003436,C00967,2024-07-04,Delivered
O003437,C00152,2024-08-24,Delivered
O003438,C01501,2024-06-25,Delivered
O003439,C00613,2023-03-27,Shipped
O003440,C01151,2024-03-07,Delivered
O003441,C00503,2024-09-15,Delivered
O003442,C01120,2024-02-19,Returned
O003443,C00534,2024-03-22,Shipped
O003444,C00597,2023-11-17,Cancelled
O003445,C00288,2023-12-01,Returned
O003446,C01433,2023-01-25,Cancelled
O003447,C00643,2024-03-24,Returned
O003448,C00914,2023-03-12,Cancelled
O003449,C00378,2023-11-07,Delivered
O003450,C00467,2023-07-15,Delivered
O003451,C00408,2024-01-12,Cancelled
O003452,C00523,2023-04-23,Shipped
O003453,C00048,2024-05-24,Delivered
O003454,C00842,2024-07-04,Delivered
O003455,C00997,2023-05-13,Returned
O003456,C01083,2023-03-02,Delivered
O003457,C00034,2023-04-17,Shipped
O003458,C00066,2024-11-14,Shipped
O003459,C00670,2023-12-28,Returned
O003460,C01008,2023-11-18,Delivered
O003461,C00684,2023-03-19,Cancelled
O003462,C01158,2024-04-03,Delivered
O003463,C01599,2024-10-18,Delivered
O003464,C00325,2024-09-18,Returned
O003465,C00180,2024-03-17,Shipped
O003466,C01250,2023-02-15,Cancelled
O003467,C00150,2023-03-07,Returned
O003468,C00312,2023-02-22,Cancelled
O003469,C00150,2023-07-11,Delivered
O003470,C01179,2023-04-21,Delivered
O003471,C01515,2023-07-15,Returned
O003472,C00823,2023-10-14,Shipped
O003473,C00014,2024-12-10,Shipped
O003474,C00799,2024-03-27,Delivered
O003475,C00462,2024-09-01,Delivered
O003476,C00309,2024-05-14,Delivered
O003477,C01382,2023-03-28,Returned
O003478,C01091,2024-06-11,Delivered
O003479,C01577,2023-07-21,Returned
O003480,C01182,2024-03-19,Delivered
O003481,C01584,2023-09-07,Delivered
O003482,C00632,2024-12-07,Delivered
O003483,C00054,2023-07-04,Shipped
O003484,C01597,2023-07-20,Delivered
O003485,C00714,2024-11-18,Delivered
O003486,C00472,2023-01-11,Cancelled
O003487,C00414,2024-05-07,Delivered
O003488,C00869,2024-06-06,Delivered
O003489,C00445,2024-09-08,Returned
