order_item_id,order_id,customer_id,product_id,category,product_name,order_date,order_status,quantity,unit_price,discount_pct,line_revenue,review_score,estimated_delivery_date,actual_delivery_date,delay_days
OI000174,O002823,C01428,P0046,Fashion,Sunglasses,2023-04-13,Shipped,3,861.09,0.0,2583.27,,,,
OI000175,O002823,C01428,P0198,Toys & Baby,Baby Feeding Bottle - Variant 3,2023-04-13,Shipped,1,1290.69,0.0,1290.69,,,,
OI000176,O000358,C00032,P0097,Beauty & Personal Care,Hair Dryer,2023-09-04,Shipped,1,2710.21,5.0,2574.7,,,,
OI000177,O000358,C00032,P0012,Electronics,Power Bank 10000mAh - Variant 3,2023-09-04,Shipped,2,13712.79,0.0,27425.58,,,,
OI000178,O000358,C00032,P0078,Home & Kitchen,Table Lamp - Variant 3,2023-09-04,Shipped,2,8872.72,15.0,15083.62,,,,
OI000179,O000684,C00386,P0047,Fashion,Sunglasses - Variant 2,2023-11-03,Delivered,1,3874.69,0.0,3874.69,4.0,2023-11-07,2023-11-10,3.0
OI000180,O000684,C00386,P0058,Fashion,Woolen Sweater,2023-11-03,Delivered,2,3276.0,0.0,6552.0,4.0,2023-11-07,2023-11-10,3.0
OI000181,O000684,C00386,P0088,Home & Kitchen,Curtains,2023-11-03,Delivered,1,5876.52,0.0,5876.52,4.0,2023-11-07,2023-11-10,3.0
OI000182,O003044,C00709,P0222,Grocery,Green Tea Pack - Variant 3,2023-12-22,Cancelled,1,591.69,0.0,591.69,,,,
OI000183,O000370,C01214,P0175,Books,History Book,2023-09-20,Cancelled,1,436.15,0.0,436.15,,,,
OI000184,O003620,C01454,P0150,Sports & Fitness,Protein Shaker - Variant 3,2023-07-06,Cancelled,1,4472.37,0.0,4472.37,,,,
OI000185,O003620,C01454,P0217,Grocery,Assorted Snacks Box,2023-07-06,Cancelled,1,945.42,0.0,945.42,,,,
OI000186,O004048,C00138,P0127,Sports & Fitness,Resistance Bands,2023-08-24,Delivered,1,6001.62,0.0,6001.62,5.0,2023-08-28,2023-08-26,-2.0
OI000187,O002915,C00840,P0059,Fashion,Woolen Sweater - Variant 2,2023-02-27,Delivered,1,4076.26,0.0,4076.26,3.0,2023-03-06,2023-03-07,1.0
OI000188,O004106,C00337,P0183,Toys & Baby,Building Blocks Set - Variant 3,2024-08-27,Delivered,1,3302.91,20.0,2642.33,1.0,2024-09-03,2024-09-11,8.0
OI000189,O004106,C00337,P0114,Beauty & Personal Care,Shampoo Combo - Variant 3,2024-08-27,Delivered,1,2920.73,0.0,2920.73,1.0,2024-09-03,2024-09-11,8.0
OI000190,O004106,C00337,P0207,Toys & Baby,Kids Bicycle - Variant 3,2024-08-27,Delivered,1,3333.53,0.0,3333.53,1.0,2024-09-03,2024-09-11,8.0
OI000191,O000896,C00732,P0180,Books,Travel Guide - Variant 3,2023-01-11,Delivered,1,945.21,5.0,897.95,4.0,2023-01-15,2023-01-16,1.0
OI000192,O001803,C01392,P0234,Grocery,Coffee Powder - Variant 3,2024-12-26,Returned,1,463.28,0.0,463.28,5.0,2025-01-02,2024-12-31,-2.0
OI000193,O000754,C00359,P0030,Electronics,Smartphone Case - Variant 3,2023-07-21,Shipped,1,2799.05,0.0,2799.05,,,,
OI000194,O000754,C00359,P0026,Electronics,4K Webcam - Variant 2,2023-07-21,Shipped,1,43655.64,0.0,43655.64,,,,
OI000195,O000754,C00359,P0043,Fashion,Leather Wallet,2023-07-21,Shipped,1,1760.62,0.0,1760.62,,,,
OI000196,O003049,C00400,P0036,Fashion,Denim Jacket - Variant 3,2023-09-17,Delivered,2,3928.55,0.0,7857.1,4.0,2023-09-24,2023-09-23,-1.0
OI000197,O003049,C00400,P0034,Fashion,Denim Jacket,2023-09-17,Delivered,2,961.34,15.0,1634.28,4.0,2023-09-24,2023-09-23,-1.0
OI000198,O003792,C00937,P0190,Toys & Baby,Soft Toy,2023-06-07,Delivered,1,2877.47,0.0,2877.47,4.0,2023-06-14,2023-06-13,-1.0
OI000199,O003792,C00937,P0155,Books,Fiction Novel - Variant 2,2023-06-07,Delivered,1,814.67,0.0,814.67,4.0,2023-06-14,2023-06-13,-1.0
OI000200,O000721,C00009,P0145,Sports & Fitness,Badminton Racket,2024-07-05,Cancelled,1,2218.83,0.0,2218.83,,,,
OI000201,O000305,C00242,P0007,Electronics,Smartwatch,2023-08-26,Cancelled,1,37593.96,0.0,37593.96,,,,
OI000202,O003868,C00295,P0113,Beauty & Personal Care,Shampoo Combo - Variant 2,2023-01-10,Delivered,1,868.09,0.0,868.09,5.0,2023-01-17,2023-01-16,-1.0
OI000203,O003868,C00295,P0128,Sports & Fitness,Resistance Bands - Variant 2,2023-01-10,Delivered,1,1434.6,5.0,1362.87,5.0,2023-01-17,2023-01-16,-1.0
OI000204,O002386,C00251,P0094,Beauty & Personal Care,Sunscreen SPF50,2023-10-11,Delivered,1,2468.94,0.0,2468.94,5.0,2023-10-16,2023-10-14,-2.0
OI000205,O004015,C00045,P0204,Toys & Baby,Diaper Pack - Variant 3,2023-06-07,Delivered,1,1452.83,0.0,1452.83,4.0,2023-06-13,2023-06-15,2.0
OI000206,O000366,C00060,P0179,Books,Travel Guide - Variant 2,2023-08-05,Delivered,1,122.86,10.0,110.57,3.0,2023-08-12,2023-08-13,1.0
OI000207,O003052,C01243,P0111,Beauty & Personal Care,Perfume - Variant 3,2023-12-17,Delivered,2,2006.08,0.0,4012.16,5.0,2023-12-24,2023-12-23,-1.0
OI000208,O003223,C00094,P0006,Electronics,Bluetooth Speaker - Variant 3,2024-06-22,Shipped,1,1709.83,0.0,1709.83,,,,
OI000209,O003223,C00094,P0182,Toys & Baby,Building Blocks Set - Variant 2,2024-06-22,Shipped,1,1684.15,5.0,1599.94,,,,
OI000210,O002352,C01069,P0135,Sports & Fitness,Football - Variant 3,2024-01-06,Cancelled,1,2707.59,0.0,2707.59,,,,
OI000211,O003123,C01541,P0230,Grocery,Almonds 250g - Variant 2,2024-03-06,Delivered,1,130.64,0.0,130.64,2.0,2024-03-13,2024-03-16,3.0
OI000212,O003123,C01541,P0178,Books,Travel Guide,2024-03-06,Delivered,1,162.51,0.0,162.51,2.0,2024-03-13,2024-03-16,3.0
OI000213,O002937,C01536,P0095,Beauty & Personal Care,Sunscreen SPF50 - Variant 2,2023-02-09,Delivered,2,1634.99,0.0,3269.98,3.0,2023-02-16,2023-02-18,2.0
OI000214,O002937,C01536,P0163,Books,Biography,2023-02-09,Delivered,1,958.38,5.0,910.46,3.0,2023-02-16,2023-02-18,2.0
OI000215,O002937,C01536,P0140,Sports & Fitness,Skipping Rope - Variant 2,2023-02-09,Delivered,1,5002.18,20.0,4001.74,3.0,2023-02-16,2023-02-18,2.0
OI000216,O002895,C00994,P0028,Electronics,Smartphone Case,2023-07-22,Delivered,1,27227.18,0.0,27227.18,4.0,2023-07-26,2023-07-24,-2.0
OI000217,O000354,C00587,P0108,Beauty & Personal Care,Moisturizer - Variant 3,2023-07-07,Delivered,2,2164.32,0.0,4328.64,4.0,2023-07-14,2023-07-12,-2.0
OI000218,O000354,C00587,P0122,Sports & Fitness,Yoga Mat - Variant 2,2023-07-07,Delivered,1,6428.59,5.0,6107.16,4.0,2023-07-14,2023-07-12,-2.0
OI000219,O001620,C00910,P0009,Electronics,Smartwatch - Variant 3,2023-07-23,Delivered,1,14247.51,10.0,12822.76,4.0,2023-07-27,2023-07-26,-1.0
OI000220,O001620,C00910,P0072,Home & Kitchen,Blender - Variant 3,2023-07-23,Delivered,1,4574.79,5.0,4346.05,4.0,2023-07-27,2023-07-26,-1.0
OI000221,O001582,C00187,P0112,Beauty & Personal Care,Shampoo Combo,2023-12-02,Delivered,1,370.66,10.0,333.59,2.0,2023-12-08,2023-12-10,2.0
OI000222,O000002,C00227,P0143,Sports & Fitness,Gym Bag - Variant 2,2023-02-10,Cancelled,1,4173.48,5.0,3964.81,,,,
OI000223,O000523,C01322,P0180,Books,Travel Guide - Variant 3,2024-06-06,Delivered,1,945.21,0.0,945.21,4.0,2024-06-13,2024-06-13,0.0
OI000224,O003249,C01382,P0109,Beauty & Personal Care,Perfume,2023-11-11,Delivered,1,1042.66,0.0,1042.66,4.0,2023-11-17,2023-11-15,-2.0
OI000225,O003922,C01008,P0018,Electronics,USB-C Hub - Variant 3,2023-05-01,Cancelled,1,43480.94,0.0,43480.94,,,,
OI000226,O003922,C01008,P0017,Electronics,USB-C Hub - Variant 2,2023-05-01,Cancelled,1,3675.28,0.0,3675.28,,,,
OI000227,O003922,C01008,P0023,Electronics,Mechanical Keyboard - Variant 2,2023-05-01,Cancelled,1,12238.08,0.0,12238.08,,,,
OI000228,O000629,C00123,P0068,Home & Kitchen,Air Fryer - Variant 2,2023-01-05,Delivered,1,8496.61,0.0,8496.61,3.0,2023-01-12,2023-01-15,3.0
OI000229,O002367,C00211,P0225,Grocery,Instant Noodles Pack - Variant 3,2023-05-13,Shipped,1,594.58,0.0,594.58,,,,
OI000230,O002367,C00211,P0171,Books,Comic Book Bundle - Variant 3,2023-05-13,Shipped,1,541.45,5.0,514.38,,,,
OI000231,O004045,C00304,P0092,Beauty & Personal Care,Face Serum - Variant 2,2024-08-25,Shipped,2,2780.61,0.0,5561.22,,,,
OI000232,O004045,C00304,P0122,Sports & Fitness,Yoga Mat - Variant 2,2024-08-25,Shipped,1,6428.59,0.0,6428.59,,,,
OI000233,O002058,C01451,P0103,Beauty & Personal Care,Lipstick Set,2023-08-28,Delivered,3,1857.64,0.0,5572.92,4.0,2023-09-02,2023-09-02,0.0
OI000234,O002058,C01451,P0130,Sports & Fitness,Cricket Bat,2023-08-28,Delivered,1,4118.41,0.0,4118.41,4.0,2023-09-02,2023-09-02,0.0
OI000235,O002381,C00369,P0236,Grocery,Breakfast Cereal - Variant 2,2023-10-04,Returned,1,66.62,0.0,66.62,3.0,2023-10-10,2023-10-09,-1.0
OI000236,O002620,C01198,P0063,Home & Kitchen,Non-stick Cookware Set - Variant 3,2024-12-12,Shipped,1,2204.83,5.0,2094.59,,,,
OI000237,O002164,C00627,P0233,Grocery,Coffee Powder - Variant 2,2023-11-17,Cancelled,1,1444.15,0.0,1444.15,,,,
OI000238,O001237,C00686,P0238,Grocery,Spice Combo Pack,2023-12-18,Delivered,1,814.17,0.0,814.17,2.0,2023-12-22,2023-12-25,3.0
OI000239,O001237,C00686,P0225,Grocery,Instant Noodles Pack - Variant 3,2023-12-18,Delivered,1,594.58,0.0,594.58,2.0,2023-12-22,2023-12-25,3.0
OI000240,O000209,C00843,P0036,Fashion,Denim Jacket - Variant 3,2023-12-14,Delivered,1,3928.55,10.0,3535.7,4.0,2023-12-21,2023-12-22,1.0
OI000241,O000209,C00843,P0031,Fashion,Cotton T-Shirt,2023-12-14,Delivered,1,2125.78,20.0,1700.62,4.0,2023-12-21,2023-12-22,1.0
OI000242,O003534,C01226,P0007,Electronics,Smartwatch,2023-07-25,Cancelled,2,37593.96,0.0,75187.92,,,,
OI000243,O003534,C01226,P0042,Fashion,Formal Shirt - Variant 3,2023-07-25,Cancelled,1,1854.22,0.0,1854.22,,,,
OI000244,O003534,C01226,P0023,Electronics,Mechanical Keyboard - Variant 2,2023-07-25,Cancelled,1,12238.08,0.0,12238.08,,,,
OI000245,O003534,C01226,P0147,Sports & Fitness,Badminton Racket - Variant 3,2023-07-25,Cancelled,1,5810.42,0.0,5810.42,,,,
OI000246,O003022,C01262,P0048,Fashion,Sunglasses - Variant 3,2024-02-26,Cancelled,1,3922.55,0.0,3922.55,,,,
OI000247,O003022,C01262,P0171,Books,Comic Book Bundle - Variant 3,2024-02-26,Cancelled,1,541.45,0.0,541.45,,,,
OI000248,O003022,C01262,P0051,Fashion,Backpack - Variant 3,2024-02-26,Cancelled,1,446.72,20.0,357.38,,,,
OI000249,O001296,C00272,P0115,Beauty & Personal Care,Face Wash,2024-07-20,Returned,1,2685.94,10.0,2417.35,3.0,2024-07-25,2024-08-03,9.0
OI000250,O001296,C00272,P0169,Books,Comic Book Bundle,2024-07-20,Returned,1,868.91,5.0,825.46,3.0,2024-07-25,2024-08-03,9.0
OI000251,O003550,C00379,P0140,Sports & Fitness,Skipping Rope - Variant 2,2023-03-08,Cancelled,1,5002.18,0.0,5002.18,,,,
OI000252,O003550,C00379,P0096,Beauty & Personal Care,Sunscreen SPF50 - Variant 3,2023-03-08,Cancelled,1,369.0,0.0,369.0,,,,
OI000253,O003069,C00398,P0143,Sports & Fitness,Gym Bag - Variant 2,2024-03-28,Cancelled,1,4173.48,5.0,3964.81,,,,
OI000254,O003069,C00398,P0068,Home & Kitchen,Air Fryer - Variant 2,2024-03-28,Cancelled,2,8496.61,15.0,14444.24,,,,
OI000255,O003069,C00398,P0123,Sports & Fitness,Yoga Mat - Variant 3,2024-03-28,Cancelled,2,402.56,0.0,805.12,,,,
OI000256,O000174,C01352,P0018,Electronics,USB-C Hub - Variant 3,2024-09-22,Delivered,1,43480.94,0.0,43480.94,3.0,2024-09-27,2024-10-06,9.0
OI000257,O000704,C00097,P0203,Toys & Baby,Diaper Pack - Variant 2,2024-07-25,Delivered,1,1221.17,5.0,1160.11,1.0,2024-07-30,2024-08-09,10.0
OI000258,O000291,C00224,P0169,Books,Comic Book Bundle,2024-04-02,Shipped,1,868.91,0.0,868.91,,,,
OI000259,O000291,C00224,P0048,Fashion,Sunglasses - Variant 3,2024-04-02,Shipped,1,3922.55,0.0,3922.55,,,,
OI000260,O000291,C00224,P0150,Sports & Fitness,Protein Shaker - Variant 3,2024-04-02,Shipped,1,4472.37,5.0,4248.75,,,,
OI000261,O000291,C00224,P0106,Beauty & Personal Care,Moisturizer,2024-04-02,Shipped,1,1690.33,5.0,1605.81,,,,
OI000262,O002483,C00380,P0030,Electronics,Smartphone Case - Variant 3,2024-11-04,Shipped,1,2799.05,0.0,2799.05,,,,
OI000263,O002825,C00690,P0144,Sports & Fitness,Gym Bag - Variant 3,2024-11-04,Returned,1,3418.51,5.0,3247.58,4.0,2024-11-08,2024-11-10,2.0
OI000264,O002433,C01004,P0011,Electronics,Power Bank 10000mAh - Variant 2,2023-03-22,Delivered,1,27843.9,10.0,25059.51,4.0,2023-03-26,2023-03-29,3.0
OI000265,O002433,C01004,P0060,Fashion,Woolen Sweater - Variant 3,2023-03-22,Delivered,1,4494.03,20.0,3595.22,4.0,2023-03-26,2023-03-29,3.0
OI000266,O001448,C00302,P0052,Fashion,Analog Watch,2024-06-05,Delivered,1,1776.47,0.0,1776.47,3.0,2024-06-10,2024-06-13,3.0
OI000267,O000283,C00074,P0038,Fashion,Running Shoes - Variant 2,2023-08-15,Delivered,1,3621.23,0.0,3621.23,5.0,2023-08-22,2023-08-20,-2.0
OI000268,O002384,C00441,P0077,Home & Kitchen,Table Lamp - Variant 2,2023-04-03,Cancelled,1,1474.07,20.0,1179.26,,,,
OI000269,O003009,C00463,P0035,Fashion,Denim Jacket - Variant 2,2024-02-18,Delivered,1,649.39,5.0,616.92,3.0,2024-02-25,2024-02-27,2.0
OI000270,O003009,C00463,P0192,Toys & Baby,Soft Toy - Variant 3,2024-02-18,Delivered,2,2255.96,0.0,4511.92,3.0,2024-02-25,2024-02-27,2.0
OI000271,O003064,C00860,P0180,Books,Travel Guide - Variant 3,2024-06-28,Returned,2,945.21,5.0,1795.9,4.0,2024-07-03,2024-07-03,0.0
OI000272,O003294,C00945,P0101,Beauty & Personal Care,Electric Trimmer - Variant 2,2024-07-06,Shipped,1,1960.89,0.0,1960.89,,,,
OI000273,O002595,C01048,P0003,Electronics,Wireless Earbuds - Variant 3,2023-10-06,Cancelled,1,7696.02,20.0,6156.82,,,,
OI000274,O002595,C01048,P0096,Beauty & Personal Care,Sunscreen SPF50 - Variant 3,2023-10-06,Cancelled,2,369.0,0.0,738.0,,,,
OI000275,O002595,C01048,P0016,Electronics,USB-C Hub,2023-10-06,Cancelled,1,27653.48,0.0,27653.48,,,,
OI000276,O000968,C00868,P0131,Sports & Fitness,Cricket Bat - Variant 2,2023-09-18,Delivered,1,4419.55,5.0,4198.57,3.0,2023-09-22,2023-09-24,2.0
OI000277,O001676,C01214,P0202,Toys & Baby,Diaper Pack,2023-05-03,Shipped,1,1841.6,0.0,1841.6,,,,
OI000278,O001826,C00714,P0004,Electronics,Bluetooth Speaker,2023-12-22,Returned,1,3367.3,15.0,2862.2,5.0,2023-12-26,2023-12-25,-1.0
OI000279,O001826,C00714,P0029,Electronics,Smartphone Case - Variant 2,2023-12-22,Returned,1,4711.37,0.0,4711.37,5.0,2023-12-26,2023-12-25,-1.0
OI000280,O001826,C00714,P0135,Sports & Fitness,Football - Variant 3,2023-12-22,Returned,1,2707.59,0.0,2707.59,5.0,2023-12-26,2023-12-25,-1.0
OI000281,O004180,C00286,P0171,Books,Comic Book Bundle - Variant 3,2023-06-28,Returned,1,541.45,0.0,541.45,2.0,2023-07-05,2023-07-07,2.0
OI000282,O004180,C00286,P0069,Home & Kitchen,Air Fryer - Variant 3,2023-06-28,Returned,1,4764.36,5.0,4526.14,2.0,2023-07-05,2023-07-07,2.0
OI000283,O003427,C00498,P0150,Sports & Fitness,Protein Shaker - Variant 3,2023-12-03,Delivered,1,4472.37,0.0,4472.37,4.0,2023-12-07,2023-12-06,-1.0
OI000284,O003427,C00498,P0136,Sports & Fitness,Fitness Tracker,2023-12-03,Delivered,3,5721.72,10.0,15448.64,4.0,2023-12-07,2023-12-06,-1.0
OI000285,O003192,C00082,P0003,Electronics,Wireless Earbuds - Variant 3,2023-04-15,Delivered,1,7696.02,5.0,7311.22,3.0,2023-04-19,2023-04-21,2.0
OI000286,O003192,C00082,P0078,Home & Kitchen,Table Lamp - Variant 3,2023-04-15,Delivered,1,8872.72,0.0,8872.72,3.0,2023-04-19,2023-04-21,2.0
OI000287,O003192,C00082,P0226,Grocery,Honey 500g,2023-04-15,Delivered,2,1175.86,5.0,2234.13,3.0,2023-04-19,2023-04-21,2.0
OI000288,O004186,C00522,P0208,Toys & Baby,Board Game,2023-12-01,Shipped,1,2265.65,10.0,2039.09,,,,
OI000289,O003577,C01034,P0036,Fashion,Denim Jacket - Variant 3,2024-04-18,Delivered,1,3928.55,0.0,3928.55,5.0,2024-04-24,2024-04-22,-2.0
OI000290,O003226,C00425,P0082,Home & Kitchen,Vacuum Cleaner,2024-01-14,Delivered,2,5774.06,0.0,11548.12,4.0,2024-01-21,2024-01-21,0.0
OI000291,O000588,C01593,P0236,Grocery,Breakfast Cereal - Variant 2,2024-04-13,Delivered,2,66.62,0.0,133.24,4.0,2024-04-20,2024-04-23,3.0
OI000292,O002001,C00879,P0063,Home & Kitchen,Non-stick Cookware Set - Variant 3,2024-05-22,Delivered,1,2204.83,0.0,2204.83,4.0,2024-05-28,2024-05-27,-1.0
OI000293,O000667,C00084,P0221,Grocery,Green Tea Pack - Variant 2,2024-02-20,Delivered,1,172.01,10.0,154.81,4.0,2024-02-24,2024-02-25,1.0
OI000294,O001374,C00734,P0123,Sports & Fitness,Yoga Mat - Variant 3,2023-10-20,Delivered,3,402.56,5.0,1147.3,3.0,2023-10-24,2023-10-27,3.0
OI000295,O001374,C00734,P0206,Toys & Baby,Kids Bicycle - Variant 2,2023-10-20,Delivered,1,1218.7,10.0,1096.83,3.0,2023-10-24,2023-10-27,3.0
OI000296,O003616,C00145,P0055,Fashion,Sneakers,2023-08-05,Returned,1,1374.35,5.0,1305.63,4.0,2023-08-12,2023-08-13,1.0
OI000297,O003971,C01451,P0049,Fashion,Backpack,2023-12-16,Delivered,1,2755.84,0.0,2755.84,4.0,2023-12-22,2023-12-25,3.0
OI000298,O001868,C00371,P0170,Books,Comic Book Bundle - Variant 2,2024-02-04,Returned,1,525.76,10.0,473.18,4.0,2024-02-10,2024-02-11,1.0
OI000299,O001086,C00043,P0122,Sports & Fitness,Yoga Mat - Variant 2,2023-12-08,Returned,1,6428.59,10.0,5785.73,2.0,2023-12-13,2023-12-14,1.0
OI000300,O001086,C00043,P0123,Sports & Fitness,Yoga Mat - Variant 3,2023-12-08,Returned,1,402.56,0.0,402.56,2.0,2023-12-13,2023-12-14,1.0
OI000301,O001086,C00043,P0055,Fashion,Sneakers,2023-12-08,Returned,1,1374.35,0.0,1374.35,2.0,2023-12-13,2023-12-14,1.0
OI000302,O001127,C01380,P0026,Electronics,4K Webcam - Variant 2,2024-10-09,Delivered,1,43655.64,5.0,41472.86,5.0,2024-10-16,2024-10-16,0.0
OI000303,O000932,C01576,P0045,Fashion,Leather Wallet - Variant 3,2023-07-18,Delivered,2,4468.9,0.0,8937.8,2.0,2023-07-23,2023-07-26,3.0
OI000304,O000355,C00654,P0100,Beauty & Personal Care,Electric Trimmer,2024-12-18,Returned,1,2671.55,5.0,2537.97,4.0,2024-12-22,2024-12-20,-2.0
OI000305,O000654,C00050,P0142,Sports & Fitness,Gym Bag,2024-12-19,Delivered,1,2815.41,0.0,2815.41,3.0,2024-12-24,2024-12-25,1.0
OI000306,O004166,C00711,P0163,Books,Biography,2024-02-24,Delivered,1,958.38,15.0,814.62,2.0,2024-02-29,2024-03-03,3.0
OI000307,O004166,C00711,P0161,Books,Children's Story Set - Variant 2,2024-02-24,Delivered,2,593.3,0.0,1186.6,2.0,2024-02-29,2024-03-03,3.0
OI000308,O004166,C00711,P0139,Sports & Fitness,Skipping Rope,2024-02-24,Delivered,1,5647.58,0.0,5647.58,2.0,2024-02-29,2024-03-03,3.0
OI000309,O000053,C00329,P0220,Grocery,Green Tea Pack,2024-01-18,Delivered,1,1073.05,5.0,1019.4,5.0,2024-01-22,2024-01-22,0.0
OI000310,O004060,C00771,P0206,Toys & Baby,Kids Bicycle - Variant 2,2024-08-08,Delivered,2,1218.7,5.0,2315.53,1.0,2024-08-13,2024-08-18,5.0
OI000311,O002465,C00398,P0019,Electronics,Gaming Mouse,2023-10-14,Delivered,1,14263.93,15.0,12124.34,3.0,2023-10-20,2023-10-20,0.0
OI000312,O002465,C00398,P0038,Fashion,Running Shoes - Variant 2,2023-10-14,Delivered,1,3621.23,0.0,3621.23,3.0,2023-10-20,2023-10-20,0.0
OI000313,O002465,C00398,P0171,Books,Comic Book Bundle - Variant 3,2023-10-14,Delivered,1,541.45,5.0,514.38,3.0,2023-10-20,2023-10-20,0.0
OI000314,O002414,C01313,P0033,Fashion,Cotton T-Shirt - Variant 3,2024-08-16,Delivered,1,1619.39,0.0,1619.39,1.0,2024-08-22,2024-08-27,5.0
OI000315,O000437,C00934,P0220,Grocery,Green Tea Pack,2023-01-14,Returned,1,1073.05,0.0,1073.05,4.0,2023-01-20,2023-01-20,0.0
OI000316,O000437,C00934,P0131,Sports & Fitness,Cricket Bat - Variant 2,2023-01-14,Returned,1,4419.55,20.0,3535.64,4.0,2023-01-20,2023-01-20,0.0
OI000317,O003588,C01267,P0038,Fashion,Running Shoes - Variant 2,2024-09-28,Delivered,1,3621.23,15.0,3078.05,2.0,2024-10-05,2024-10-10,5.0
OI000318,O003588,C01267,P0221,Grocery,Green Tea Pack - Variant 2,2024-09-28,Delivered,1,172.01,0.0,172.01,2.0,2024-10-05,2024-10-10,5.0
OI000319,O002548,C01391,P0195,Toys & Baby,Puzzle Set - Variant 3,2023-12-14,Delivered,1,2663.56,0.0,2663.56,5.0,2023-12-20,2023-12-19,-1.0
OI000320,O001798,C00642,P0018,Electronics,USB-C Hub - Variant 3,2024-11-28,Delivered,1,43480.94,0.0,43480.94,2.0,2024-12-03,2024-12-06,3.0
OI000321,O003153,C00274,P0123,Sports & Fitness,Yoga Mat - Variant 3,2024-05-25,Delivered,3,402.56,0.0,1207.68,5.0,2024-05-31,2024-05-29,-2.0
OI000322,O003301,C00145,P0132,Sports & Fitness,Cricket Bat - Variant 3,2023-06-13,Returned,2,1237.56,0.0,2475.12,4.0,2023-06-18,2023-06-17,-1.0
OI000323,O003301,C00145,P0019,Electronics,Gaming Mouse,2023-06-13,Returned,1,14263.93,5.0,13550.73,4.0,2023-06-18,2023-06-17,-1.0
OI000324,O003301,C00145,P0145,Sports & Fitness,Badminton Racket,2023-06-13,Returned,2,2218.83,0.0,4437.66,4.0,2023-06-18,2023-06-17,-1.0
OI000325,O002221,C01394,P0043,Fashion,Leather Wallet,2023-03-20,Delivered,1,1760.62,0.0,1760.62,4.0,2023-03-25,2023-03-25,0.0
OI000326,O002221,C01394,P0064,Home & Kitchen,Electric Kettle,2023-03-20,Delivered,1,7397.53,0.0,7397.53,4.0,2023-03-25,2023-03-25,0.0
OI000327,O002221,C01394,P0161,Books,Children's Story Set - Variant 2,2023-03-20,Delivered,1,593.3,0.0,593.3,4.0,2023-03-25,2023-03-25,0.0
OI000328,O002221,C01394,P0193,Toys & Baby,Puzzle Set,2023-03-20,Delivered,1,2611.49,0.0,2611.49,4.0,2023-03-25,2023-03-25,0.0
OI000329,O001283,C00314,P0106,Beauty & Personal Care,Moisturizer,2024-05-02,Delivered,2,1690.33,5.0,3211.63,4.0,2024-05-08,2024-05-06,-2.0
OI000330,O001283,C00314,P0215,Grocery,Cooking Oil 1L - Variant 2,2024-05-02,Delivered,1,557.83,0.0,557.83,4.0,2024-05-08,2024-05-06,-2.0
OI000331,O001122,C00932,P0161,Books,Children's Story Set - Variant 2,2023-12-24,Returned,1,593.3,0.0,593.3,5.0,2023-12-28,2023-12-26,-2.0
OI000332,O001697,C01026,P0093,Beauty & Personal Care,Face Serum - Variant 3,2024-09-01,Cancelled,2,847.03,0.0,1694.06,,,,
OI000333,O001697,C01026,P0058,Fashion,Woolen Sweater,2024-09-01,Cancelled,1,3276.0,0.0,3276.0,,,,
OI000334,O001017,C01077,P0212,Grocery,Basmati Rice 5kg - Variant 2,2024-12-23,Delivered,1,181.25,0.0,181.25,3.0,2024-12-28,2024-12-30,2.0
OI000335,O001017,C01077,P0068,Home & Kitchen,Air Fryer - Variant 2,2024-12-23,Delivered,1,8496.61,10.0,7646.95,3.0,2024-12-28,2024-12-30,2.0
OI000336,O000906,C01426,P0105,Beauty & Personal Care,Lipstick Set - Variant 3,2024-12-01,Delivered,2,113.68,10.0,204.62,4.0,2024-12-08,2024-12-07,-1.0
OI000337,O000906,C01426,P0016,Electronics,USB-C Hub,2024-12-01,Delivered,3,27653.48,0.0,82960.44,4.0,2024-12-08,2024-12-07,-1.0
OI000338,O001954,C00777,P0193,Toys & Baby,Puzzle Set,2024-12-16,Delivered,1,2611.49,0.0,2611.49,4.0,2024-12-21,2024-12-20,-1.0
OI000339,O000506,C01269,P0111,Beauty & Personal Care,Perfume - Variant 3,2024-03-01,Delivered,1,2006.08,0.0,2006.08,3.0,2024-03-05,2024-03-06,1.0
OI000340,O002160,C00023,P0011,Electronics,Power Bank 10000mAh - Variant 2,2023-08-25,Delivered,2,27843.9,0.0,55687.8,3.0,2023-08-31,2023-08-30,-1.0
OI000341,O002912,C00871,P0223,Grocery,Instant Noodles Pack,2024-02-15,Delivered,1,1227.56,5.0,1166.18,5.0,2024-02-21,2024-02-21,0.0
OI000342,O003989,C00127,P0083,Home & Kitchen,Vacuum Cleaner - Variant 2,2023-03-03,Delivered,1,993.55,0.0,993.55,3.0,2023-03-07,2023-03-09,2.0
OI000343,O003880,C01565,P0200,Toys & Baby,Educational Tablet - Variant 2,2024-08-18,Returned,1,2664.42,5.0,2531.2,2.0,2024-08-25,2024-09-04,10.0
OI000344,O004179,C01526,P0102,Beauty & Personal Care,Electric Trimmer - Variant 3,2024-09-27,Delivered,1,567.72,0.0,567.72,1.0,2024-10-03,2024-10-10,7.0
OI000345,O003047,C00367,P0008,Electronics,Smartwatch - Variant 2,2024-01-12,Cancelled,2,8836.66,0.0,17673.32,,,,
OI000346,O003047,C00367,P0050,Fashion,Backpack - Variant 2,2024-01-12,Cancelled,1,418.47,0.0,418.47,,,,
